icao,callsign,lat,lon,alt,gs,trk,vr
A01107,FAKE,38.97797450834136,-80.54436455909438,39015,457.0611948364534,310.736502457681,-2797
A00601,FAKE,40.064508933539905,-79.70632055135034,33404,598.4809363806365,308.71853972419893,1996
A00223,FAKE,41.5714844107386,-79.44025293908813,28052,520.0801969781946,42.2541727269137,-429
A00239,FAKE,41.50549356041288,-80.70274455665846,31208,125.46289926861157,37.72775491751776,-1072
A00714,FAKE,39.91387099239814,-79.85269165088646,31576,385.3121776597945,130.88461066045198,146
A00035,FAKE,41.1536296697705,-79.09485368532145,37762,295.900614835953,130.9913884907024,-309
A00638,FAKE,40.52981032061711,-79.3341438400396,32682,331.8972583595398,221.56366498963558,-2819
A01181,FAKE,40.2373151270019,-79.0446840724015,39376,592.1585687849135,43.217660123219964,-2915
A00237,FAKE,41.21385778130997,-79.62779691358132,25109,511.8552294213993,192.73741538180354,-591
A00368,FAKE,39.80746679398372,-81.07971760175786,29841,394.9136565686255,143.26650195023225,-855
A00060,FAKE,40.83273871021218,-81.45929942348853,23713,121.37803088763368,114.50967933240202,474
A00322,FAKE,40.93381967799178,-78.73541533795746,31878,498.5325812443873,281.8782596160485,-27
A01099,FAKE,40.450469998043864,-79.98246917799257,35202,540.7390626333545,209.64041212967228,-1392
A00454,FAKE,40.28239289118826,-78.26646456006132,28099,415.7845069785186,17.17097185733449,1791
A00397,FAKE,40.874529788803585,-79.24294841015231,28560,363.76764702668834,212.96497199673715,-62
A01128,FAKE,39.29174221230225,-79.0909351021579,32125,560.5799234424633,143.9275838999951,-2751
A01087,FAKE,38.920740938992445,-78.78593916338878,29040,474.55483499721703,332.6847551506197,255
A00691,FAKE,39.323455707518036,-78.88911694073967,28722,379.37084376410513,213.5757016940116,759
A00742,FAKE,40.581564474428866,-79.09754623745233,40328,576.6075224912643,224.46695005413812,2675
A00217,FAKE,40.91342663558977,-78.76334854527296,20749,240.98515639593145,203.58571893596232,-1285
A00385,FAKE,40.98875275865678,-80.22955202037302,23033,400.8934396078263,172.2645325795937,758
A00058,FAKE,40.546544043003045,-79.83935566211373,24014,472.7138374206632,30.432315266635865,-169
A00412,FAKE,41.23587968168264,-78.60128141569058,28210,424.06410142170444,252.22039544577973,-1910
A00748,FAKE,39.63134854236292,-79.12780498990152,33999,528.0164057893622,258.13726442319734,1204
A01140,FAKE,40.4683837357127,-80.35899767017446,39769,185.05019366723087,22.860363041742612,1947
A01045,FAKE,39.51021496427361,-79.56265820415969,32801,588.8757634690674,10.620387309388127,1303
A00532,FAKE,40.3707318739359,-79.44587941784226,32441,266.71909369227023,260.58431577909687,1032
A00547,FAKE,39.71445809036173,-80.08056790358567,22990,117.8685702576465,18.364636663090067,2667
A00048,FAKE,40.34270163859521,-79.68496473481153,25406,267.7534407444601,125.41116789768817,1619
A01186,FAKE,40.50373655314178,-78.522894323238,34629,126.36251848958932,331.69776540169045,2207
A01143,FAKE,40.288655905517466,-80.72369275696585,29967,331.13907640123483,4.770483503844481,538
A00396,FAKE,40.382963479167636,-80.63670151324942,24061,390.9273972844935,9.1145998863812,963
A00405,FAKE,41.414492835042296,-80.39767905422805,24858,286.8326968936774,157.55270410047103,1690
A00830,FAKE,39.7372062735476,-80.1429834829342,33936,551.9398008822744,355.0354279971765,972
A00780,FAKE,40.46481380966257,-79.49411569011896,33588,443.7380858892482,11.468049332024194,1930
A01112,FAKE,38.843551588360874,-81.37683547430392,24715,514.0623579449712,161.40451101000943,-2151
A00393,FAKE,40.64744438599206,-81.22362343528323,40950,548.36203767516,77.28534886328325,818
A00629,FAKE,41.14995171610564,-80.34943671356487,25826,417.97124436287913,26.33217711388737,464
A00794,FAKE,39.80437642080027,-80.50078952306158,33156,580.9402592442314,334.5054662179584,2471
A01015,FAKE,39.12161827415241,-80.43602911657328,37951,491.6204832220642,104.59260106227893,-1145
A00603,FAKE,39.59973940022363,-80.4558113528782,38260,335.0176862109234,166.66085601720738,258
A00584,FAKE,40.700821830730746,-80.59480805493197,29573,111.30485987769114,245.15767997667197,-1247
A00340,FAKE,40.306681730342525,-81.17782027182658,39192,255.3984787639079,154.98146604618262,1496
A00166,FAKE,40.05054739124514,-80.41666158053877,30063,507.70452820798965,85.55751187453983,-1492
A00284,FAKE,41.54597535179902,-80.44540995983142,36687,584.7315889816259,356.8115331151047,2940
A00061,FAKE,40.2904108005325,-79.38752040653502,40169,281.07367200071565,294.3894338083755,-1967
A00059,FAKE,41.08233181874133,-78.91344355887641,20702,203.67019109603808,306.2277934339665,-1858
A00855,FAKE,40.24425274014199,-78.63014448416168,30557,365.37039483105815,277.2181705458145,2123
A01086,FAKE,39.216544290747926,-80.35662515873172,29180,138.83299170891058,241.54572425583626,2499
A00877,FAKE,39.36386969488196,-79.99144816233233,20955,349.6816001951365,259.7294081260963,2593
A01107,FAKE,39.3728759132284,-80.57767187957806,39151,519.0943629450871,174.84258531556966,2471
A00601,FAKE,40.66949984226054,-79.29223069372847,39729,356.65719201372536,245.76154310976693,-2246
A00223,FAKE,40.98028726791883,-80.23934066389207,26565,248.1057277119373,242.12824406135204,2107
A00239,FAKE,40.120772543452,-80.33414912457295,31710,101.86446130933382,70.14227513437665,197
A00714,FAKE,40.41302073520451,-78.82381474318922,37092,170.30308475820544,93.26023307808723,2086
A00035,FAKE,41.80413072975227,-79.33201013769124,29044,267.87985178942745,337.6455290126985,2907
A00638,FAKE,40.49508764290495,-80.44848749229077,36387,446.917064992831,251.81862862053467,2754
A01181,FAKE,39.789823018096655,-81.18539941514129,23649,570.2120873580882,93.60069989617524,1374
A00237,FAKE,41.30047974984845,-78.90748918211689,29455,550.8960018119217,351.0147636772609,1003
A00368,FAKE,40.45468634225269,-80.97122568508033,26300,591.3536215946385,262.8461120834461,911
A00060,FAKE,40.65934915596102,-80.22472886415844,39968,156.77692106963272,224.55500622260794,-1260
A00322,FAKE,40.424072986011744,-78.42662691220747,21751,231.23098656638038,217.6931440864572,678
A01099,FAKE,40.18253155007907,-79.92704507809904,22597,564.8861690527222,353.14097421519523,-1609
A00454,FAKE,40.39381851991728,-80.48966715718062,27110,256.3393401861343,192.03505380797603,1800
A00397,FAKE,39.75254963988375,-79.84895592860502,28980,388.5978982419419,194.1718723276968,-2204
A01128,FAKE,40.35434961607028,-78.62396259182466,26916,359.50909884193294,151.32584751625575,-1553
A01087,FAKE,39.32766727659998,-78.95406112711821,21530,507.81732611797537,143.74609727887733,-808
A00691,FAKE,40.00205255180191,-79.43932048014375,22400,558.3154613380474,296.7062465341592,-480
A00742,FAKE,40.94687332034526,-79.0156610513202,25864,314.28414441404385,347.1245338857875,760
A00217,FAKE,41.24447719648409,-80.59399838921448,21821,593.7576038248446,291.1780798091136,2634
A00385,FAKE,40.35967320821311,-78.69641138274176,28631,277.6920859850599,9.482634087456887,-2744
A00058,FAKE,40.3828215897879,-79.06873427379719,34290,530.0892193072037,122.23736413813256,-571
A00412,FAKE,41.19627421695089,-79.22804767574836,22278,239.11512481133204,137.7875636372534,2706
A00748,FAKE,39.52291227228826,-80.73716691160587,31318,464.9561848763873,49.7458522645485,-506
A01140,FAKE,39.95470687159325,-80.16784350891228,34214,481.5846261021132,176.9332476840915,-2186
A01045,FAKE,40.22289679997579,-78.34907416791543,37990,210.72244057475783,246.4963475068269,-1326
A00532,FAKE,40.12498891109278,-79.53251847087414,27631,198.44418911355103,125.46898729016954,200
A00547,FAKE,40.24957402285187,-79.61580572844785,28799,173.88795120982527,72.8013402961883,-2441
A00048,FAKE,41.547141994807895,-79.94200617597323,25542,343.72466541671804,203.76172294790862,-2623
A01186,FAKE,40.15546801298488,-79.09085568872072,38782,590.2167639196923,66.63956788188115,1664
A01143,FAKE,39.947050108001946,-80.81314396896856,24668,304.95543504439473,358.14846695976865,1437
A00396,FAKE,41.01873778155907,-79.28701275381215,22783,101.61559742267819,87.81839081420846,-1671
A00405,FAKE,41.43652713129042,-79.66955947960155,27859,262.19311404862435,158.1906192890595,1245
A00830,FAKE,39.47566147860786,-80.59168091347543,31770,300.2599675445217,314.9999914067882,2508
A00780,FAKE,40.754811624008425,-78.90133181015274,25219,199.5027138606274,255.71608387089995,1698
A01112,FAKE,39.88576437459409,-79.72082059315376,34016,205.79660575679594,196.23637215939533,2220
A00393,FAKE,40.394508518499144,-81.00418005925405,37715,510.0499758458728,282.16938948044634,1735
A00629,FAKE,39.38557892154611,-80.26588490925413,36887,395.70934645411336,137.5668683874334,-2772
A00794,FAKE,40.72060660592861,-80.54568988345285,29045,529.8895810346901,285.5881281578294,2157
A01015,FAKE,39.43970814961206,-80.44267021609726,37655,132.84265424559047,356.53622184176197,-1183
A00603,FAKE,39.640555986567826,-79.40689457369551,27226,212.30910620075602,246.9043608863567,1128
A00584,FAKE,41.03189579850222,-79.9516676135515,28150,100.36402088594039,311.10800229572334,2990
A00340,FAKE,40.2795479530945,-81.2601042829388,29529,195.53312749669908,32.94717289184687,-607
A00166,FAKE,40.975871877318774,-81.0816769349049,27828,110.39761018754231,342.0620410495032,2717
A00284,FAKE,40.94003824862947,-79.39087139779606,40459,450.5595155531114,105.71892742374935,-187
A00061,FAKE,41.33590286378904,-79.69721543951057,35002,125.85341824269256,255.1965669485418,614
A00059,FAKE,40.825124440736545,-78.96802449915931,40657,403.5530559861707,165.32874170460423,-1181
A00855,FAKE,39.162366134167016,-79.3142881316196,35286,138.8804022584459,325.14555409425645,2543
A01086,FAKE,40.54447074517574,-78.76882247644626,33422,360.26738292600834,183.9762614503093,2589
A00877,FAKE,39.501343614889166,-80.64673383064665,33045,422.38772795109037,330.5911814036375,1567
A01107,FAKE,39.383426231563924,-80.68223589214352,22436,286.9455881989337,316.1491634091137,278
A00601,FAKE,40.75876330890849,-79.71207980416413,21039,351.59620053535554,50.52001524611205,-1928
A00223,FAKE,40.63182126273503,-80.11920534824051,27365,189.29566681724805,22.966257170090508,-1004
A00239,FAKE,40.205369694032115,-79.55838192465481,24308,193.16690196519994,253.9991316118653,261
A00714,FAKE,40.48467687003977,-80.61931824640848,33468,345.1556750202641,274.79403727715953,-1529
A00035,FAKE,41.79160310172768,-79.01224727476884,23962,511.5765597220865,214.8155871915696,2759
A00638,FAKE,40.001510251209965,-80.22421110941042,32743,234.41153834735746,311.32782014118806,535
A01181,FAKE,40.44149881774802,-80.54291126942962,37862,122.07647675010749,186.85075885413704,2345
A00237,FAKE,39.97922876606152,-79.29843693533645,35516,348.4498433033798,5.923496251485304,-1286
A00368,FAKE,40.5496307119273,-81.3460461855324,38187,152.46665573906884,37.645857787816766,-1138
A00060,FAKE,41.78864518205885,-79.26544189885252,23224,401.8981601529825,18.36762136626161,-2167
A00322,FAKE,40.403736060358355,-78.32429885948731,29885,468.6578287608409,148.46940638295854,-2871
A01099,FAKE,40.507699279397166,-81.24122422868835,39182,206.99210555362828,190.5286684421893,2711
A00454,FAKE,40.44760585229056,-80.46830550563772,33337,118.61779575332517,13.584269508681839,-1096
A00397,FAKE,41.31153572259454,-79.52159863975078,32893,469.965520092918,149.1014628021076,-2138
A01128,FAKE,40.01740314003444,-78.52965327868881,34508,330.1779588754507,216.27788209367523,-665
A01087,FAKE,39.065734107823715,-78.55110908686555,29277,158.83073084815555,197.27482314366205,-2814
A00691,FAKE,40.92226937611056,-80.245644436593,37130,340.3519753819809,115.68597678248759,-2996
A00742,FAKE,39.24932158807442,-79.75042298747924,27647,468.93423140450443,183.81565551186327,1303
A00217,FAKE,41.588205162111024,-80.87287895041607,29412,519.0337338997074,214.35966769809707,-2097
A00385,FAKE,40.38241679914948,-79.01560392429913,22187,162.83742352834565,300.0097938057691,522
A00058,FAKE,40.336449190504005,-79.2342996977958,30151,405.6940865621376,216.6055943891276,2823
A00412,FAKE,40.22341122131742,-79.99558229950006,30055,290.8594548371149,189.9438464885308,1527
A00748,FAKE,39.54827096426045,-78.74097272724707,37122,486.0349540952389,141.10765493206324,811
A01140,FAKE,39.90797054946402,-80.13669543046207,32331,536.6524021938291,112.02960961014135,-1413
A01045,FAKE,39.585922062420515,-80.24364785670433,21357,592.9540081959194,160.0528162401622,-1794
A00532,FAKE,39.688986673288944,-79.94129448010948,20980,258.3066972525618,349.71821247938425,-2340
A00547,FAKE,40.097872711865755,-78.89391984472634,20454,458.4128609503305,194.1659922928784,2089
A00048,FAKE,41.30000786286441,-79.20307907682437,35762,109.27935782968797,68.35360963978293,-1961
A01186,FAKE,39.632077964302695,-80.13392304318941,23175,540.85470112805,256.6663325110439,2152
A01143,FAKE,39.94328149253802,-81.2898279023875,34028,164.42087077093223,164.73469478802167,374
A00396,FAKE,40.59102204856138,-79.3228150218081,25392,245.52473615712975,146.55141008413844,1522
A00405,FAKE,40.02405279695512,-79.64530739736679,26896,479.1919798273581,200.5213537657211,927
A00830,FAKE,39.31175867175217,-80.43185220103942,35718,402.45185992068735,15.201577278848129,143
A00780,FAKE,40.09645758275022,-79.32274980668576,21145,251.61144146572298,332.13913205870927,-2666
A01112,FAKE,39.94360040551122,-80.76089014593991,26467,326.56431998820494,73.80535141036057,997
A00393,FAKE,40.23802504690527,-80.18853377443027,32653,259.0354320865659,207.5425637671603,2215
A00629,FAKE,39.750298938264855,-79.21602250899696,38976,346.68787041750835,174.23164651192747,2527
A00794,FAKE,39.70434491168346,-81.52350553928363,22447,262.3798412135007,10.846598383592466,-167
A01015,FAKE,39.43438196408721,-81.34285260495368,24598,146.34307514941298,158.3931457015842,2731
A00603,FAKE,40.3337037371068,-79.46837332192116,22593,511.2526586668808,181.96724563494172,-2487
A00584,FAKE,40.13850377591905,-80.5841527370066,31078,256.68777221825394,181.38128448499364,-584
A00340,FAKE,41.25885680032039,-79.77181540354658,25376,595.6778460014989,133.29801553386568,1851
A00166,FAKE,40.35288756800671,-80.76833060630332,37108,138.11777061992544,79.24028823444966,-1664
A00284,FAKE,41.510110014164276,-79.36341512176293,38491,232.91105871794696,21.31243311446582,-1437
A00061,FAKE,41.073757111747305,-79.36072079188627,40870,359.83686934266564,117.9621625688264,897
A00059,FAKE,40.684566606022706,-80.62963261203292,23740,559.5295662067077,358.62294577987956,-66
A00855,FAKE,39.400944835133494,-80.13493090050845,21095,274.7130148851752,260.8005753791871,-2217
A01086,FAKE,39.47469099966073,-78.54723137934036,25647,118.23701940262117,41.01283606841042,-2443
A00877,FAKE,40.33434061195382,-80.4600146439851,35814,314.6569950476758,338.7844614510947,-1355
A01107,FAKE,39.18153336227088,-79.76096140259226,25880,270.1630485167592,163.767022883476,-253
A00601,FAKE,41.00764839615386,-79.48229896473629,37526,565.2913835078368,6.022309562772061,2625
A00223,FAKE,40.34822913183294,-79.09272824146237,34294,558.1949785485959,50.750265554668545,2829
A00239,FAKE,41.02862595428748,-80.61575004714109,24839,366.48829687843914,315.16452255716047,-464
A00714,FAKE,40.100534429804256,-79.09037272477599,22295,154.9351727783083,126.92022950384622,158
A00035,FAKE,40.49973896722367,-81.22479728207,30051,262.5716448571636,1.5294408943577333,582
A00638,FAKE,41.04328661304914,-78.83294965373281,38659,452.94608503711703,12.163401407368154,2550
A01181,FAKE,40.36959687559722,-80.22944931400575,27073,266.8559416159484,85.8818189277085,998
A00237,FAKE,40.33828641956304,-81.1141841165457,32253,206.5966440673963,63.321090801949445,606
A00368,FAKE,40.439221431252065,-81.27557738441052,37505,392.8730532100549,223.6096792881358,604
A00060,FAKE,41.653142556836805,-80.29959371848176,33324,122.56106028204007,137.01848107875438,-2662
A00322,FAKE,41.40960254588723,-78.37206937275951,22830,305.64802415224506,329.8152159853153,208
A01099,FAKE,40.568334434796085,-79.63574128503906,25466,256.7397286445028,102.14808383101375,332
A00454,FAKE,41.001119243921956,-79.35496988087046,33513,396.13542823705484,51.150522407492375,-2387
A00397,FAKE,40.311620531502975,-78.53311482849095,34641,173.83479973827446,239.81764963892283,1172
A01128,FAKE,40.083530395449344,-79.33999847605698,26719,517.0853198832453,135.43176120234395,1777
A01087,FAKE,39.89969854442641,-79.30466966168986,32275,414.1111119288726,204.66978044287237,-2835
A00691,FAKE,39.98545026456137,-79.19352600104973,25675,234.83882761262367,182.0174300282939,2179
A00742,FAKE,40.8649212613156,-79.61153081323161,33839,331.2041827304953,132.451068499248,-2968
A00217,FAKE,41.20604012675065,-79.50359683276727,30233,456.21825963376307,35.89206982521589,1418
A00385,FAKE,40.197328684843434,-78.69304858269372,29126,123.47170073065563,355.8733333826168,-1494
A00058,FAKE,40.458291286610695,-80.77308594964065,27908,401.20263633192855,95.56037457714481,633
A00412,FAKE,40.06124705833138,-80.31710448196871,23510,559.3498514418146,169.60803722601636,-456
A00748,FAKE,39.97450296008201,-78.952157107089,27376,384.7333619478838,73.14371737627376,-1207
